"site","block","service_point_sn","pub_cust_id","meter_sn","meter_type","supply","week","LastDayofWeek","WeeklyConsumption","NetConsumption"
"Punggol","PG_B3","3100250130","008928168890","WS500186A","SUB","Direct","2017_33","2017-08-20",2864,4736
"Punggol","PG_B3","3100250130","008928168890","WS500186A","SUB","Direct","2017_34","2017-08-27",3406,3737
"Punggol","PG_B3","3100250130","008928168890","WS500186A","SUB","Direct","2017_35","2017-09-03",3165,4420
"Punggol","PG_B3","3100250130","008928168890","WS500186A","SUB","Direct","2017_36","2017-09-10",1555,3469
"Punggol","PG_B3","3100250130","008928168890","WS500186A","SUB","Direct","2017_37","2017-09-17",3389,3938
"Punggol","PG_B3","3100250130","008928168890","WS500186A","SUB","Direct","2017_38","2017-09-24",3508,4237
"Punggol","PG_B3","3100250130","008928168890","WS500186A","SUB","Direct","2017_39","2017-10-01",3198,4692
"Punggol","PG_B3","3100250130","008928168890","WS500186A","SUB","Direct","2017_40","2017-10-08",2956,4306
"Punggol","PG_B3","3100250130","008928168890","WS500186A","SUB","Direct","2017_41","2017-10-15",3012,4247
"Punggol","PG_B3","3100250130","008928168890","WS500186A","SUB","Direct","2017_42","2017-10-22",3266,12933
"Punggol","PG_B3","3100250130","008928168890","WS500186A","SUB","Direct","2017_43","2017-10-26",1452,17871
"Punggol","PG_B3","3100250134","008927486517","WS500194A","SUB","Direct","2017_31","2017-08-06",372,4143
"Punggol","PG_B3","3100250134","008927486517","WS500194A","SUB","Direct","2017_32","2017-08-13",448,3420
"Punggol","PG_B3","3100250134","008927486517","WS500194A","SUB","Direct","2017_33","2017-08-20",327,4736
"Punggol","PG_B3","3100250134","008927486517","WS500194A","SUB","Direct","2017_34","2017-08-27",462,3737
"Punggol","PG_B3","3100250134","008927486517","WS500194A","SUB","Direct","2017_35","2017-09-03",332,4420
"Punggol","PG_B3","3100250134","008927486517","WS500194A","SUB","Direct","2017_36","2017-09-10",425,3469
"Punggol","PG_B3","3100250134","008927486517","WS500194A","SUB","Direct","2017_37","2017-09-17",334,3938
"Punggol","PG_B3","3100250134","008927486517","WS500194A","SUB","Direct","2017_38","2017-09-24",237,4237
"Punggol","PG_B3","3100250134","008927486517","WS500194A","SUB","Direct","2017_39","2017-10-01",507,4692
"Punggol","PG_B3","3100250134","008927486517","WS500194A","SUB","Direct","2017_40","2017-10-08",251,4306
"Punggol","PG_B3","3100250134","008927486517","WS500194A","SUB","Direct","2017_41","2017-10-15",491,4247
"Punggol","PG_B3","3100250134","008927486517","WS500194A","SUB","Direct","2017_42","2017-10-22",360,12933
"Punggol","PG_B3","3100250134","008927486517","WS500194A","SUB","Direct","2017_43","2017-10-29",396,17871
"Punggol","PG_B3","3100250138","008927826266","WS500202A","SUB","Indirect","2017_31","2017-08-06",978,-1772
"Punggol","PG_B3","3100250138","008927826266","WS500202A","SUB","Indirect","2017_32","2017-08-13",1483,11633
"Punggol","PG_B3","3100250138","008927826266","WS500202A","SUB","Indirect","2017_33","2017-08-20",1748,6224
"Punggol","PG_B3","3100250138","008927826266","WS500202A","SUB","Indirect","2017_34","2017-08-27",1349,22780
"Punggol","PG_B3","3100250138","008927826266","WS500202A","SUB","Indirect","2017_35","2017-09-03",1507,10822
"Punggol","PG_B3","3100250138","008927826266","WS500202A","SUB","Indirect","2017_36","2017-09-10",1643,3581
"Punggol","PG_B3","3100250138","008927826266","WS500202A","SUB","Indirect","2017_37","2017-09-17",1820,1785
"Punggol","PG_B3","3100250138","008927826266","WS500202A","SUB","Indirect","2017_38","2017-09-24",1431,12489
"Punggol","PG_B3","3100250138","008927826266","WS500202A","SUB","Indirect","2017_39","2017-10-01",1307,16000
"Punggol","PG_B3","3100250138","008927826266","WS500202A","SUB","Indirect","2017_40","2017-10-08",1599,3165
"Punggol","PG_B3","3100250138","008927826266","WS500202A","SUB","Indirect","2017_41","2017-10-15",1418,4987
"Punggol","PG_B3","3100250138","008927826266","WS500202A","SUB","Indirect","2017_42","2017-10-22",1268,9165
"Punggol","PG_B3","3100250138","008927826266","WS500202A","SUB","Indirect","2017_43","2017-10-29",361,19880
"Punggol","PG_B3","3100250142","008927304447","WS500210A","SUB","Indirect","2017_31","2017-08-06",1132,-1772
"Punggol","PG_B3","3100250142","008927304447","WS500210A","SUB","Indirect","2017_32","2017-08-13",1366,11633
"Punggol","PG_B3","3100250142","008927304447","WS500210A","SUB","Indirect","2017_33","2017-08-20",1389,6224
"Punggol","PG_B3","3100250142","008927304447","WS500210A","SUB","Indirect","2017_34","2017-08-27",1365,22780
"Punggol","PG_B3","3100250142","008927304447","WS500210A","SUB","Indirect","2017_35","2017-09-03",1067,10822
"Punggol","PG_B3","3100250142","008927304447","WS500210A","SUB","Indirect","2017_36","2017-09-10",1005,3581
"Punggol","PG_B3","3100250142","008927304447","WS500210A","SUB","Indirect","2017_37","2017-09-17",0,1785
"Punggol","PG_B3","3100250142","008927304447","WS500210A","SUB","Indirect","2017_38","2017-09-24",1570,12489
"Punggol","PG_B3","3100250142","008927304447","WS500210A","SUB","Indirect","2017_39","2017-10-01",1501,16000
"Punggol","PG_B3","3100250142","008927304447","WS500210A","SUB","Indirect","2017_40","2017-10-08",1496,3165
"Punggol","PG_B3","3100250142","008927304447","WS500210A","SUB","Indirect","2017_41","2017-10-15",1440,4987
"Punggol","PG_B3","3100250142","008927304447","WS500210A","SUB","Indirect","2017_42","2017-10-22",1198,9165
"Punggol","PG_B3","3100250142","008927304447","WS500210A","SUB","Indirect","2017_43","2017-10-29",1415,19880
"Punggol","PG_B3","3100250146","008927985070","WS500218A","SUB","Indirect","2017_31","2017-08-06",149,-1772
"Punggol","PG_B3","3100250146","008927985070","WS500218A","SUB","Indirect","2017_32","2017-08-13",306,11633
"Punggol","PG_B3","3100250146","008927985070","WS500218A","SUB","Indirect","2017_33","2017-08-20",130,6224
"Punggol","PG_B3","3100250146","008927985070","WS500218A","SUB","Indirect","2017_34","2017-08-27",320,22780
"Punggol","PG_B3","3100250146","008927985070","WS500218A","SUB","Indirect","2017_35","2017-09-03",300,10822
"Punggol","PG_B3","3100250146","008927985070","WS500218A","SUB","Indirect","2017_36","2017-09-10",312,3581
"Punggol","PG_B3","3100250146","008927985070","WS500218A","SUB","Indirect","2017_37","2017-09-17",297,1785
"Punggol","PG_B3","3100250146","008927985070","WS500218A","SUB","Indirect","2017_38","2017-09-24",186,12489
"Punggol","PG_B3","3100250146","008927985070","WS500218A","SUB","Indirect","2017_39","2017-10-01",189,16000
"Punggol","PG_B3","3100250146","008927985070","WS500218A","SUB","Indirect","2017_40","2017-10-08",422,3165
"Punggol","PG_B3","3100250146","008927985070","WS500218A","SUB","Indirect","2017_41","2017-10-15",411,4987
"Punggol","PG_B3","3100250146","008927985070","WS500218A","SUB","Indirect","2017_42","2017-10-22",251,9165
"Punggol","PG_B3","3100250146","008927985070","WS500218A","SUB","Indirect","2017_43","2017-10-29",173,19880
"Punggol","PG_B3","3100250150","008927346331","WS500226A","SUB","Indirect","2017_31","2017-08-06",1576,-1772
"Punggol","PG_B3","3100250150","008927346331","WS500226A","SUB","Indirect","2017_32","2017-08-13",1458,11633
"Punggol","PG_B3","3100250150","008927346331","WS500226A","SUB","Indirect","2017_33","2017-08-20",1420,6224
"Punggol","PG_B3","3100250150","008927346331","WS500226A","SUB","Indirect","2017_34","2017-08-27",1602,22780
"Punggol","PG_B3","3100250150","008927346331","WS500226A","SUB","Indirect","2017_35","2017-09-03",1359,10822
"Punggol","PG_B3","3100250150","008927346331","WS500226A","SUB","Indirect","2017_36","2017-09-10",1447,3581
"Punggol","PG_B3","3100250150","008927346331","WS500226A","SUB","Indirect","2017_37","2017-09-17",1414,1785
"Punggol","PG_B3","3100250150","008927346331","WS500226A","SUB","Indirect","2017_38","2017-09-24",1532,12489
"Punggol","PG_B3","3100250150","008927346331","WS500226A","SUB","Indirect","2017_39","2017-10-01",1341,16000
"Punggol","PG_B3","3100250150","008927346331","WS500226A","SUB","Indirect","2017_40","2017-10-08",1618,3165
"Punggol","PG_B3","3100250150","008927346331","WS500226A","SUB","Indirect","2017_41","2017-10-15",1599,4987
"Punggol","PG_B3","3100250150","008927346331","WS500226A","SUB","Indirect","2017_42","2017-10-22",1585,9165
"Punggol","PG_B3","3100250150","008927346331","WS500226A","SUB","Indirect","2017_43","2017-10-29",1454,19880
"Punggol","PG_B3","3100250154","008927287196","WS500234A","SUB","Indirect","2017_31","2017-08-06",564,-1772
"Punggol","PG_B3","3100250154","008927287196","WS500234A","SUB","Indirect","2017_32","2017-08-13",786,11633
"Punggol","PG_B3","3100250154","008927287196","WS500234A","SUB","Indirect","2017_33","2017-08-20",800,6224
"Punggol","PG_B3","3100250154","008927287196","WS500234A","SUB","Indirect","2017_34","2017-08-27",897,22780
"Punggol","PG_B3","3100250154","008927287196","WS500234A","SUB","Indirect","2017_35","2017-09-03",727,10822
"Punggol","PG_B3","3100250154","008927287196","WS500234A","SUB","Indirect","2017_36","2017-09-10",648,3581
"Punggol","PG_B3","3100250154","008927287196","WS500234A","SUB","Indirect","2017_37","2017-09-17",745,1785
"Punggol","PG_B3","3100250154","008927287196","WS500234A","SUB","Indirect","2017_38","2017-09-24",604,12489
"Punggol","PG_B3","3100250154","008927287196","WS500234A","SUB","Indirect","2017_39","2017-10-01",702,16000
"Punggol","PG_B3","3100250154","008927287196","WS500234A","SUB","Indirect","2017_40","2017-10-08",567,3165
"Punggol","PG_B3","3100250154","008927287196","WS500234A","SUB","Indirect","2017_41","2017-10-15",649,4987
"Punggol","PG_B3","3100250154","008927287196","WS500234A","SUB","Indirect","2017_42","2017-10-22",545,9165
"Punggol","PG_B3","3100250154","008927287196","WS500234A","SUB","Indirect","2017_43","2017-10-29",851,19880
"Punggol","PG_B3","3100250158","008928411894","WS500242A","SUB","Indirect","2017_31","2017-08-06",610,-1772
"Punggol","PG_B3","3100250158","008928411894","WS500242A","SUB","Indirect","2017_32","2017-08-13",682,11633
"Punggol","PG_B3","3100250158","008928411894","WS500242A","SUB","Indirect","2017_33","2017-08-20",491,6224
"Punggol","PG_B3","3100250158","008928411894","WS500242A","SUB","Indirect","2017_34","2017-08-27",876,22780
"Punggol","PG_B3","3100250158","008928411894","WS500242A","SUB","Indirect","2017_35","2017-09-03",356,10822
"Punggol","PG_B3","3100250158","008928411894","WS500242A","SUB","Indirect","2017_36","2017-09-10",829,3581
"Punggol","PG_B3","3100250158","008928411894","WS500242A","SUB","Indirect","2017_37","2017-09-17",389,1785
"Punggol","PG_B3","3100250158","008928411894","WS500242A","SUB","Indirect","2017_38","2017-09-24",530,12489
"Punggol","PG_B3","3100250158","008928411894","WS500242A","SUB","Indirect","2017_39","2017-10-01",544,16000
"Punggol","PG_B3","3100250158","008928411894","WS500242A","SUB","Indirect","2017_40","2017-10-08",449,3165
"Punggol","PG_B3","3100250158","008928411894","WS500242A","SUB","Indirect","2017_41","2017-10-15",416,4987
"Punggol","PG_B3","3100250158","008928411894","WS500242A","SUB","Indirect","2017_42","2017-10-22",441,9165
"Punggol","PG_B3","3100250158","008928411894","WS500242A","SUB","Indirect","2017_43","2017-10-29",531,19880
"Punggol","PG_B3","3100250162","008927313406","WS500250A","SUB","Indirect","2017_31","2017-08-06",302,-1772
"Punggol","PG_B3","3100250162","008927313406","WS500250A","SUB","Indirect","2017_32","2017-08-13",202,11633
"Punggol","PG_B3","3100250162","008927313406","WS500250A","SUB","Indirect","2017_33","2017-08-20",535,6224
"Punggol","PG_B3","3100250162","008927313406","WS500250A","SUB","Indirect","2017_34","2017-08-27",410,22780
"Punggol","PG_B3","3100250162","008927313406","WS500250A","SUB","Indirect","2017_35","2017-09-03",431,10822
"Punggol","PG_B3","3100250162","008927313406","WS500250A","SUB","Indirect","2017_36","2017-09-10",395,3581
"Punggol","PG_B3","3100250162","008927313406","WS500250A","SUB","Indirect","2017_37","2017-09-17",502,1785
"Punggol","PG_B3","3100250162","008927313406","WS500250A","SUB","Indirect","2017_38","2017-09-24",439,12489
"Punggol","PG_B3","3100250162","008927313406","WS500250A","SUB","Indirect","2017_39","2017-10-01",470,16000
"Punggol","PG_B3","3100250162","008927313406","WS500250A","SUB","Indirect","2017_40","2017-10-08",473,3165
"Punggol","PG_B3","3100250162","008927313406","WS500250A","SUB","Indirect","2017_41","2017-10-15",403,4987
"Punggol","PG_B3","3100250162","008927313406","WS500250A","SUB","Indirect","2017_42","2017-10-22",309,9165
"Punggol","PG_B3","3100250162","008927313406","WS500250A","SUB","Indirect","2017_43","2017-10-29",423,19880
"Punggol","PG_B3","3100250166","008927254675","WS500258A","SUB","Indirect","2017_31","2017-08-06",1799,-1772
"Punggol","PG_B3","3100250166","008927254675","WS500258A","SUB","Indirect","2017_32","2017-08-13",2036,11633
"Punggol","PG_B3","3100250166","008927254675","WS500258A","SUB","Indirect","2017_33","2017-08-20",1916,6224
"Punggol","PG_B3","3100250166","008927254675","WS500258A","SUB","Indirect","2017_34","2017-08-27",2012,22780
"Punggol","PG_B3","3100250166","008927254675","WS500258A","SUB","Indirect","2017_35","2017-09-03",2283,10822
"Punggol","PG_B3","3100250166","008927254675","WS500258A","SUB","Indirect","2017_36","2017-09-10",2611,3581
"Punggol","PG_B3","3100250166","008927254675","WS500258A","SUB","Indirect","2017_37","2017-09-17",2528,1785
"Punggol","PG_B3","3100250166","008927254675","WS500258A","SUB","Indirect","2017_38","2017-09-24",2028,12489
"Punggol","PG_B3","3100250166","008927254675","WS500258A","SUB","Indirect","2017_39","2017-10-01",2174,16000
"Punggol","PG_B3","3100250166","008927254675","WS500258A","SUB","Indirect","2017_40","2017-10-08",2384,3165
"Punggol","PG_B3","3100250166","008927254675","WS500258A","SUB","Indirect","2017_41","2017-10-15",2376,4987
"Punggol","PG_B3","3100250166","008927254675","WS500258A","SUB","Indirect","2017_42","2017-10-22",2125,9165
"Punggol","PG_B3","3100250166","008927254675","WS500258A","SUB","Indirect","2017_43","2017-10-29",1416,19880
"Punggol","PG_B3","3100250170","008930725307","WS500266A","SUB","Indirect","2017_31","2017-08-06",1336,-1772
"Punggol","PG_B3","3100250170","008930725307","WS500266A","SUB","Indirect","2017_32","2017-08-13",1723,11633
"Punggol","PG_B3","3100250170","008930725307","WS500266A","SUB","Indirect","2017_33","2017-08-20",1620,6224
"Punggol","PG_B3","3100250170","008930725307","WS500266A","SUB","Indirect","2017_34","2017-08-27",1845,22780
"Punggol","PG_B3","3100250170","008930725307","WS500266A","SUB","Indirect","2017_35","2017-09-03",1124,10822
"Punggol","PG_B3","3100250170","008930725307","WS500266A","SUB","Indirect","2017_36","2017-09-10",1288,3581
"Punggol","PG_B3","3100250170","008930725307","WS500266A","SUB","Indirect","2017_37","2017-09-17",1794,1785
"Punggol","PG_B3","3100250170","008930725307","WS500266A","SUB","Indirect","2017_38","2017-09-24",1523,12489
"Punggol","PG_B3","3100250170","008930725307","WS500266A","SUB","Indirect","2017_39","2017-10-01",1523,16000
"Punggol","PG_B3","3100250170","008930725307","WS500266A","SUB","Indirect","2017_40","2017-10-08",1652,3165
"Punggol","PG_B3","3100250170","008930725307","WS500266A","SUB","Indirect","2017_41","2017-10-15",1979,4987
"Punggol","PG_B3","3100250170","008930725307","WS500266A","SUB","Indirect","2017_42","2017-10-22",1637,9165
"Punggol","PG_B3","3100250170","008930725307","WS500266A","SUB","Indirect","2017_43","2017-10-29",1833,19880
"Punggol","PG_B3","3100250174","008927305071","WS500274A","SUB","Indirect","2017_31","2017-08-06",1305,-1772
"Punggol","PG_B3","3100250174","008927305071","WS500274A","SUB","Indirect","2017_32","2017-08-13",1557,11633
"Punggol","PG_B3","3100250174","008927305071","WS500274A","SUB","Indirect","2017_33","2017-08-20",1490,6224
"Punggol","PG_B3","3100250174","008927305071","WS500274A","SUB","Indirect","2017_34","2017-08-27",1322,22780
"Punggol","PG_B3","3100250174","008927305071","WS500274A","SUB","Indirect","2017_35","2017-09-03",1854,10822
"Punggol","PG_B3","3100250174","008927305071","WS500274A","SUB","Indirect","2017_36","2017-09-10",1754,3581
"Punggol","PG_B3","3100250174","008927305071","WS500274A","SUB","Indirect","2017_37","2017-09-17",1370,1785
"Punggol","PG_B3","3100250174","008927305071","WS500274A","SUB","Indirect","2017_38","2017-09-24",1406,12489
"Punggol","PG_B3","3100250174","008927305071","WS500274A","SUB","Indirect","2017_39","2017-10-01",1465,16000
"Punggol","PG_B3","3100250174","008927305071","WS500274A","SUB","Indirect","2017_40","2017-10-08",1478,3165
"Punggol","PG_B3","3100250174","008927305071","WS500274A","SUB","Indirect","2017_41","2017-10-15",1546,4987
"Punggol","PG_B3","3100250174","008927305071","WS500274A","SUB","Indirect","2017_42","2017-10-22",2222,9165
"Punggol","PG_B3","3100250174","008927305071","WS500274A","SUB","Indirect","2017_43","2017-10-29",1779,19880
"Punggol","PG_B3","3100250178","008927397037","WS500282A","SUB","Indirect","2017_31","2017-08-06",5720,-1772
"Punggol","PG_B3","3100250178","008927397037","WS500282A","SUB","Indirect","2017_32","2017-08-13",7040,11633
"Punggol","PG_B3","3100250178","008927397037","WS500282A","SUB","Indirect","2017_33","2017-08-20",6118,6224
"Punggol","PG_B3","3100250178","008927397037","WS500282A","SUB","Indirect","2017_34","2017-08-27",6762,22780
"Punggol","PG_B3","3100250178","008927397037","WS500282A","SUB","Indirect","2017_35","2017-09-03",7001,10822
"Punggol","PG_B3","3100250178","008927397037","WS500282A","SUB","Indirect","2017_36","2017-09-10",6736,3581
"Punggol","PG_B3","3100250178","008927397037","WS500282A","SUB","Indirect","2017_37","2017-09-17",5267,1785
"Punggol","PG_B3","3100250178","008927397037","WS500282A","SUB","Indirect","2017_38","2017-09-24",5404,12489
"Punggol","PG_B3","3100250178","008927397037","WS500282A","SUB","Indirect","2017_39","2017-10-01",5863,16000
"Punggol","PG_B3","3100250178","008927397037","WS500282A","SUB","Indirect","2017_40","2017-10-08",5472,3165
"Punggol","PG_B3","3100250178","008927397037","WS500282A","SUB","Indirect","2017_41","2017-10-15",5756,4987
"Punggol","PG_B3","3100250178","008927397037","WS500282A","SUB","Indirect","2017_42","2017-10-22",5531,9165
"Punggol","PG_B3","3100250178","008927397037","WS500282A","SUB","Indirect","2017_43","2017-10-29",5464,19880
"Punggol","PG_B3","3100250182","008927331556","WS500290A","SUB","Indirect","2017_31","2017-08-06",3542,-1772
"Punggol","PG_B3","3100250182","008927331556","WS500290A","SUB","Indirect","2017_32","2017-08-13",3710,11633
"Punggol","PG_B3","3100250182","008927331556","WS500290A","SUB","Indirect","2017_33","2017-08-20",3810,6224
"Punggol","PG_B3","3100250182","008927331556","WS500290A","SUB","Indirect","2017_34","2017-08-27",4114,22780
"Punggol","PG_B3","3100250182","008927331556","WS500290A","SUB","Indirect","2017_35","2017-09-03",4107,10822
"Punggol","PG_B3","3100250182","008927331556","WS500290A","SUB","Indirect","2017_36","2017-09-10",3978,3581
"Punggol","PG_B3","3100250182","008927331556","WS500290A","SUB","Indirect","2017_37","2017-09-17",3780,1785
"Punggol","PG_B3","3100250182","008927331556","WS500290A","SUB","Indirect","2017_38","2017-09-24",3953,12489
"Punggol","PG_B3","3100250182","008927331556","WS500290A","SUB","Indirect","2017_39","2017-10-01",4031,16000
"Punggol","PG_B3","3100250182","008927331556","WS500290A","SUB","Indirect","2017_40","2017-10-08",4192,3165
"Punggol","PG_B3","3100250182","008927331556","WS500290A","SUB","Indirect","2017_41","2017-10-15",3886,4987
"Punggol","PG_B3","3100250182","008927331556","WS500290A","SUB","Indirect","2017_42","2017-10-22",4406,9165
"Punggol","PG_B3","3100250182","008927331556","WS500290A","SUB","Indirect","2017_43","2017-10-29",4893,19880
"Punggol","PG_B3","3100250186","008927252653","WS500298A","SUB","Indirect","2017_31","2017-08-06",951,-1772
"Punggol","PG_B3","3100250186","008927252653","WS500298A","SUB","Indirect","2017_32","2017-08-13",928,11633
"Punggol","PG_B3","3100250186","008927252653","WS500298A","SUB","Indirect","2017_33","2017-08-20",768,6224
"Punggol","PG_B3","3100250186","008927252653","WS500298A","SUB","Indirect","2017_34","2017-08-27",777,22780
"Punggol","PG_B3","3100250186","008927252653","WS500298A","SUB","Indirect","2017_35","2017-09-03",846,10822
"Punggol","PG_B3","3100250186","008927252653","WS500298A","SUB","Indirect","2017_36","2017-09-10",769,3581
"Punggol","PG_B3","3100250186","008927252653","WS500298A","SUB","Indirect","2017_37","2017-09-17",763,1785
"Punggol","PG_B3","3100250186","008927252653","WS500298A","SUB","Indirect","2017_38","2017-09-24",766,12489
"Punggol","PG_B3","3100250186","008927252653","WS500298A","SUB","Indirect","2017_39","2017-10-01",897,16000
"Punggol","PG_B3","3100250186","008927252653","WS500298A","SUB","Indirect","2017_40","2017-10-08",950,3165
"Punggol","PG_B3","3100250186","008927252653","WS500298A","SUB","Indirect","2017_41","2017-10-15",802,4987
"Punggol","PG_B3","3100250186","008927252653","WS500298A","SUB","Indirect","2017_42","2017-10-22",936,9165
"Punggol","PG_B3","3100250186","008927252653","WS500298A","SUB","Indirect","2017_43","2017-10-29",532,19880
"Punggol","PG_B3","3100250190","008927327885","WS500187A","SUB","Direct","2017_31","2017-08-06",4314,4143
"Punggol","PG_B3","3100250190","008927327885","WS500187A","SUB","Direct","2017_32","2017-08-13",3809,3420
"Punggol","PG_B3","3100250190","008927327885","WS500187A","SUB","Direct","2017_33","2017-08-20",4873,4736
"Punggol","PG_B3","3100250190","008927327885","WS500187A","SUB","Direct","2017_34","2017-08-27",5025,3737
"Punggol","PG_B3","3100250190","008927327885","WS500187A","SUB","Direct","2017_35","2017-09-03",5395,4420
"Punggol","PG_B3","3100250190","008927327885","WS500187A","SUB","Direct","2017_36","2017-09-10",4764,3469
"Punggol","PG_B3","3100250190","008927327885","WS500187A","SUB","Direct","2017_37","2017-09-17",4999,3938
"Punggol","PG_B3","3100250190","008927327885","WS500187A","SUB","Direct","2017_38","2017-09-24",4878,4237
"Punggol","PG_B3","3100250190","008927327885","WS500187A","SUB","Direct","2017_39","2017-10-01",4715,4692
"Punggol","PG_B3","3100250190","008927327885","WS500187A","SUB","Direct","2017_40","2017-10-08",5313,4306
"Punggol","PG_B3","3100250190","008927327885","WS500187A","SUB","Direct","2017_41","2017-10-15",5019,4247
"Punggol","PG_B3","3100250190","008927327885","WS500187A","SUB","Direct","2017_42","2017-10-22",5336,12933
"Punggol","PG_B3","3100250190","008927327885","WS500187A","SUB","Direct","2017_43","2017-10-29",5395,17871
"Punggol","PG_B3","3100250194","008927416068","WS500195A","SUB","Direct","2017_31","2017-08-06",7667,4143
"Punggol","PG_B3","3100250194","008927416068","WS500195A","SUB","Direct","2017_32","2017-08-13",9166,3420
"Punggol","PG_B3","3100250194","008927416068","WS500195A","SUB","Direct","2017_33","2017-08-20",8592,4736
"Punggol","PG_B3","3100250194","008927416068","WS500195A","SUB","Direct","2017_34","2017-08-27",9136,3737
"Punggol","PG_B3","3100250194","008927416068","WS500195A","SUB","Direct","2017_35","2017-09-03",9302,4420
"Punggol","PG_B3","3100250194","008927416068","WS500195A","SUB","Direct","2017_36","2017-09-10",9568,3469
"Punggol","PG_B3","3100250194","008927416068","WS500195A","SUB","Direct","2017_37","2017-09-17",9140,3938
"Punggol","PG_B3","3100250194","008927416068","WS500195A","SUB","Direct","2017_38","2017-09-24",9239,4237
"Punggol","PG_B3","3100250194","008927416068","WS500195A","SUB","Direct","2017_39","2017-10-01",8213,4692
"Punggol","PG_B3","3100250194","008927416068","WS500195A","SUB","Direct","2017_40","2017-10-08",9120,4306
"Punggol","PG_B3","3100250194","008927416068","WS500195A","SUB","Direct","2017_41","2017-10-15",9366,4247
"Punggol","PG_B3","3100250194","008927416068","WS500195A","SUB","Direct","2017_42","2017-10-22",8797,12933
"Punggol","PG_B3","3100250194","008927416068","WS500195A","SUB","Direct","2017_43","2017-10-29",9043,17871
"Punggol","PG_B3","3100250202","008927428626","WS500211A","SUB","Indirect","2017_31","2017-08-06",15,-1772
"Punggol","PG_B3","3100250202","008927428626","WS500211A","SUB","Indirect","2017_32","2017-08-13",61,11633
"Punggol","PG_B3","3100250202","008927428626","WS500211A","SUB","Indirect","2017_33","2017-08-20",11,6224
"Punggol","PG_B3","3100250202","008927428626","WS500211A","SUB","Indirect","2017_34","2017-08-27",74,22780
"Punggol","PG_B3","3100250202","008927428626","WS500211A","SUB","Indirect","2017_35","2017-09-03",8,10822
"Punggol","PG_B3","3100250202","008927428626","WS500211A","SUB","Indirect","2017_36","2017-09-10",15,3581
"Punggol","PG_B3","3100250202","008927428626","WS500211A","SUB","Indirect","2017_37","2017-09-17",68,1785
"Punggol","PG_B3","3100250202","008927428626","WS500211A","SUB","Indirect","2017_38","2017-09-24",19,12489
"Punggol","PG_B3","3100250202","008927428626","WS500211A","SUB","Indirect","2017_39","2017-10-01",22,16000
"Punggol","PG_B3","3100250202","008927428626","WS500211A","SUB","Indirect","2017_40","2017-10-08",38,3165
"Punggol","PG_B3","3100250202","008927428626","WS500211A","SUB","Indirect","2017_41","2017-10-15",48,4987
"Punggol","PG_B3","3100250202","008927428626","WS500211A","SUB","Indirect","2017_42","2017-10-22",0,9165
"Punggol","PG_B3","3100250202","008927428626","WS500211A","SUB","Indirect","2017_43","2017-10-29",6,19880
"Punggol","PG_B3","3100250206","008928142721","WS500219A","SUB","Indirect","2017_31","2017-08-06",2812,-1772
"Punggol","PG_B3","3100250206","008928142721","WS500219A","SUB","Indirect","2017_32","2017-08-13",2923,11633
"Punggol","PG_B3","3100250206","008928142721","WS500219A","SUB","Indirect","2017_33","2017-08-20",3632,6224
"Punggol","PG_B3","3100250206","008928142721","WS500219A","SUB","Indirect","2017_34","2017-08-27",3377,22780
"Punggol","PG_B3","3100250206","008928142721","WS500219A","SUB","Indirect","2017_35","2017-09-03",3553,10822
"Punggol","PG_B3","3100250206","008928142721","WS500219A","SUB","Indirect","2017_36","2017-09-10",2728,3581
"Punggol","PG_B3","3100250206","008928142721","WS500219A","SUB","Indirect","2017_37","2017-09-17",3968,1785
"Punggol","PG_B3","3100250206","008928142721","WS500219A","SUB","Indirect","2017_38","2017-09-24",3584,12489
"Punggol","PG_B3","3100250206","008928142721","WS500219A","SUB","Indirect","2017_39","2017-10-01",3705,16000
"Punggol","PG_B3","3100250206","008928142721","WS500219A","SUB","Indirect","2017_40","2017-10-08",3250,3165
"Punggol","PG_B3","3100250206","008928142721","WS500219A","SUB","Indirect","2017_41","2017-10-15",3867,4987
"Punggol","PG_B3","3100250206","008928142721","WS500219A","SUB","Indirect","2017_42","2017-10-22",2980,9165
"Punggol","PG_B3","3100250206","008928142721","WS500219A","SUB","Indirect","2017_43","2017-10-29",3660,19880
"Punggol","PG_B3","3100250210","008927329543","WS500227A","SUB","Indirect","2017_31","2017-08-06",762,-1772
"Punggol","PG_B3","3100250210","008927329543","WS500227A","SUB","Indirect","2017_32","2017-08-13",507,11633
"Punggol","PG_B3","3100250210","008927329543","WS500227A","SUB","Indirect","2017_33","2017-08-20",502,6224
"Punggol","PG_B3","3100250210","008927329543","WS500227A","SUB","Indirect","2017_34","2017-08-27",831,22780
"Punggol","PG_B3","3100250210","008927329543","WS500227A","SUB","Indirect","2017_35","2017-09-03",604,10822
"Punggol","PG_B3","3100250210","008927329543","WS500227A","SUB","Indirect","2017_36","2017-09-10",631,3581
"Punggol","PG_B3","3100250210","008927329543","WS500227A","SUB","Indirect","2017_37","2017-09-17",625,1785
"Punggol","PG_B3","3100250210","008927329543","WS500227A","SUB","Indirect","2017_38","2017-09-24",510,12489
"Punggol","PG_B3","3100250210","008927329543","WS500227A","SUB","Indirect","2017_39","2017-10-01",264,16000
"Punggol","PG_B3","3100250210","008927329543","WS500227A","SUB","Indirect","2017_40","2017-10-08",509,3165
