"date","block","DailyLPCD"
2016-11-19,"PG_B5",150.561768530559
2016-11-20,"PG_B1",162.669212079139
2016-11-20,"PG_B2",170.58599695586
2016-11-20,"PG_B3",113.131421808596
2016-11-20,"PG_B4",127.900082003406
2016-11-20,"PG_B5",158.780234070221
2016-11-21,"PG_B1",158.506884183733
2016-11-21,"PG_B2",154.706708816298
2016-11-21,"PG_B3",116.57431814514
2016-11-21,"PG_B4",115.643726739418
2016-11-21,"PG_B5",133.937581274382
2016-11-22,"PG_B1",163.25349994215
2016-11-22,"PG_B2",147.166608125512
2016-11-22,"PG_B3",103.78987573296
2016-11-22,"PG_B4",107.22260770832
2016-11-22,"PG_B5",140.109232769831
2016-11-23,"PG_B1",151.191715839408
2016-11-23,"PG_B2",151.431331225852
2016-11-23,"PG_B3",101.968906342461
2016-11-23,"PG_B4",110.878067242793
2016-11-23,"PG_B5",140.468140442133
2016-11-24,"PG_B1",156.192872845077
2016-11-24,"PG_B2",146.789017679429
2016-11-24,"PG_B3",104.136855129378
2016-11-24,"PG_B4",102.61780104712
2016-11-24,"PG_B5",139.768530559168
2016-11-25,"PG_B1",149.823556635428
2016-11-25,"PG_B2",152.198220348905
2016-11-25,"PG_B3",107.918661574049
2016-11-25,"PG_B4",106.61073613827
2016-11-25,"PG_B5",129.529258777633
2016-11-26,"PG_B1",155.006942034016
2016-11-26,"PG_B2",152.189439175741
2016-11-26,"PG_B3",109.53789875733
2016-11-26,"PG_B4",123.553901469753
2016-11-26,"PG_B5",152.499349804941
2016-11-27,"PG_B1",159.397778549115
2016-11-27,"PG_B2",162.375600046833
2016-11-27,"PG_B3",115.385443003927
2016-11-27,"PG_B4",122.03683845329
2016-11-27,"PG_B5",147.1755526658
2016-11-28,"PG_B1",160.893208376721
2016-11-28,"PG_B2",158.99484837841
2016-11-28,"PG_B3",112.152348162892
2016-11-28,"PG_B4",114.6754557497
2016-11-28,"PG_B5",134.834850455137
2016-11-29,"PG_B1",157.939951405762
2016-11-29,"PG_B2",148.261327713383
2016-11-29,"PG_B3",103.337995588789
2016-11-29,"PG_B4",103.955087365167
2016-11-29,"PG_B5",127.227568270481
2016-11-30,"PG_B1",167.013768367465
2016-11-30,"PG_B2",151.404987706358
2016-11-30,"PG_B3",106.275216525902
2016-11-30,"PG_B4",113.111083075759
2016-11-30,"PG_B5",128.150845253576
2016-12-01,"PG_B1",149.803309036214
2016-12-01,"PG_B2",147.037817585763
2016-12-01,"PG_B3",105.290763354672
2016-12-01,"PG_B4",103.30221409197
2016-12-01,"PG_B5",130.710013003901
2016-12-02,"PG_B1",163.14069188939
2016-12-02,"PG_B2",140.730008195762
2016-12-02,"PG_B3",113.712410565388
2016-12-02,"PG_B4",108.805904245253
2016-12-02,"PG_B5",137.804941482445
2016-12-03,"PG_B1",167.438967950943
2016-12-03,"PG_B2",157.335206650275
2016-12-03,"PG_B3",110.433589757383
2016-12-03,"PG_B4",108.752286633445
2016-12-03,"PG_B5",140.301690507152
2016-12-04,"PG_B1",160.170079833391
2016-12-04,"PG_B2",155.678491979862
2016-12-04,"PG_B3",115.178331271182
2016-12-04,"PG_B4",112.183813789188
2016-12-04,"PG_B5",153.906371911573
2016-12-05,"PG_B1",161.399398357052
2016-12-05,"PG_B2",144.122468095071
2016-12-05,"PG_B3",110.137715853462
2016-12-05,"PG_B4",104.674194158834
2016-12-05,"PG_B5",140.650195058518
2016-12-06,"PG_B1",156.98831424274
2016-12-06,"PG_B2",140.150450766889
2016-12-06,"PG_B3",102.380440045188
2016-12-06,"PG_B4",99.186273891377
2016-12-06,"PG_B5",128.780234070221
2016-12-07,"PG_B1",159.704385051487
2016-12-07,"PG_B2",146.5138742536
2016-12-07,"PG_B3",108.808973048577
2016-12-07,"PG_B4",108.427426985429
2016-12-07,"PG_B5",138.117035110533
2016-12-08,"PG_B1",169.845539743145
2016-12-08,"PG_B2",146.022128556375
2016-12-08,"PG_B3",105.947065468826
2016-12-08,"PG_B4",100.662335204693
2016-12-08,"PG_B5",132.980494148244
2016-12-09,"PG_B1",147.795904199931
2016-12-09,"PG_B2",136.96288490809
2016-12-09,"PG_B3",100.758513099145
2016-12-09,"PG_B4",108.622973569671
2016-12-09,"PG_B5",129.34200260078
2016-12-10,"PG_B1",146.135601064445
2016-12-10,"PG_B2",152.400187331694
2016-12-10,"PG_B3",101.199634192264
2016-12-10,"PG_B4",111.499400744339
2016-12-10,"PG_B5",145.061118335501
2016-12-11,"PG_B1",163.14936943191
2016-12-11,"PG_B2",152.523123756
2016-12-11,"PG_B3",109.042982408952
2016-12-11,"PG_B4",118.416072667634
2016-12-11,"PG_B5",145.222366710013
2016-12-12,"PG_B1",159.993636468819
2016-12-12,"PG_B2",142.776021543145
2016-12-12,"PG_B3",105.686158480822
2016-12-12,"PG_B4",118.12275279127
2016-12-12,"PG_B5",134.29388816645
2016-12-13,"PG_B1",155.096609973389
2016-12-13,"PG_B2",140.72708113804
2016-12-13,"PG_B3",103.227715315509
2016-12-13,"PG_B4",115.192708004794
2016-12-13,"PG_B5",121.641092327698
2016-12-14,"PG_B1",151.269813722087
2016-12-14,"PG_B2",141.204191546657
2016-12-14,"PG_B3",99.1392759158642
2016-12-14,"PG_B4",107.225761685485
2016-12-14,"PG_B5",130.642392717815
2016-12-15,"PG_B1",141.817077403679
2016-12-15,"PG_B2",142.761386254537
2016-12-15,"PG_B3",101.549303351444
2016-12-15,"PG_B4",111.174541096322
2016-12-15,"PG_B5",131.511053315995
2016-12-16,"PG_B1",149.256623857457
2016-12-16,"PG_B2",143.179955508723
2016-12-16,"PG_B3",98.1306148797676
2016-12-16,"PG_B4",113.230934208036
2016-12-16,"PG_B5",120.171651495449
2016-12-17,"PG_B1",147.18558370936
2016-12-17,"PG_B2",155.880458962651
2016-12-17,"PG_B3",102.318575501641
2016-12-17,"PG_B4",120.034062953384
2016-12-17,"PG_B5",138.582574772432
2016-12-18,"PG_B1",154.951984264723
2016-12-18,"PG_B2",146.241657885494
2016-12-18,"PG_B3",105.869062348701
2016-12-18,"PG_B4",117.97766984167
2016-12-18,"PG_B5",147.55266579974
2016-12-19,"PG_B1",146.45377762351
2016-12-19,"PG_B2",149.373609647582
2016-12-19,"PG_B3",100.922588627683
2016-12-19,"PG_B4",123.162808301268
2016-12-19,"PG_B5",125.836150845254
2016-12-20,"PG_B1",148.770681476339
2016-12-20,"PG_B2",138.815712445849
2016-12-20,"PG_B3",98.8945075044381
2016-12-20,"PG_B4",119.51050274396
2016-12-20,"PG_B5",118.931079323797
2016-12-21,"PG_B1",147.353349531413
2016-12-21,"PG_B2",146.212387308278
2016-12-21,"PG_B3",109.266232718274
2016-12-21,"PG_B4",114.43890746231
2016-12-21,"PG_B5",136.751625487646
2016-12-22,"PG_B1",150.144625708666
2016-12-22,"PG_B2",141.145650392226
2016-12-22,"PG_B3",106.167626015385
2016-12-22,"PG_B4",105.434302655649
2016-12-22,"PG_B5",134.325097529259
2016-12-23,"PG_B1",139.251417331945
2016-12-23,"PG_B2",135.631073644772
2016-12-23,"PG_B3",113.74199795578
2016-12-23,"PG_B4",106.784204882357
2016-12-23,"PG_B5",123.024707412224
2016-12-24,"PG_B1",152.982182112692
2016-12-24,"PG_B2",144.245404519377
2016-12-24,"PG_B3",111.409973640325
2016-12-24,"PG_B4",122.295464580836
2016-12-24,"PG_B5",141.313394018205
2016-12-25,"PG_B1",145.169501330557
2016-12-25,"PG_B2",139.960192014987
2016-12-25,"PG_B3",116.932056592609
2016-12-25,"PG_B4",110.455434302656
2016-12-25,"PG_B5",138.078023407022
2016-12-26,"PG_B1",165.307185005207
2016-12-26,"PG_B2",168.87952230418
2016-12-26,"PG_B3",121.666039055355
2016-12-26,"PG_B4",127.537374629408
2016-12-26,"PG_B5",143.963589076723
2016-12-27,"PG_B1",153.685063056809
2016-12-27,"PG_B2",153.020723568669
2016-12-27,"PG_B3",106.77013287428
2016-12-27,"PG_B4",111.729641077399
2016-12-27,"PG_B5",135.53966189857
2016-12-28,"PG_B1",157.717227814416
2016-12-28,"PG_B2",134.21730476525
2016-12-28,"PG_B3",103.176609823014
2016-12-28,"PG_B4",112.760991610421
2016-12-28,"PG_B5",132.8244473342
2016-12-29,"PG_B1",160.097766979058
2016-12-29,"PG_B2",135.625219529329
2016-12-29,"PG_B3",113.322394964764
2016-12-29,"PG_B4",118.403456758973
2016-12-29,"PG_B5",136.733420026008
2016-12-30,"PG_B1",168.1592039801
2016-12-30,"PG_B2",141.772040744643
2016-12-30,"PG_B3",108.144601646135
2016-12-30,"PG_B4",118.002901658992
2016-12-30,"PG_B5",138.325097529259
2016-12-31,"PG_B1",162.220872382275
2016-12-31,"PG_B2",160.49642898958
2016-12-31,"PG_B3",107.751896282748
2016-12-31,"PG_B4",133.419542042516
2016-12-31,"PG_B5",133.604681404421
2017-01-01,"PG_B1",158.463496471133
2017-01-01,"PG_B2",142.480388713265
2017-01-01,"PG_B3",112.736026682447
2017-01-01,"PG_B4",143.036018419227
2017-01-01,"PG_B5",149.39921976593
2017-01-02,"PG_B1",174.531412703922
2017-01-02,"PG_B2",170.533309916872
2017-01-02,"PG_B3",120.20818763785
2017-01-02,"PG_B4",126.906579196367
2017-01-02,"PG_B5",149.206762028609
2017-01-03,"PG_B1",173.747541362953
2017-01-03,"PG_B2",148.691605198455
2017-01-03,"PG_B3",117.109580934962
2017-01-03,"PG_B4",112.887150697029
2017-01-03,"PG_B5",143.903771131339
2017-01-04,"PG_B1",168.017470785607
2017-01-04,"PG_B2",146.136283807517
2017-01-04,"PG_B3",112.875894346119
2017-01-04,"PG_B4",118.242603923548
2017-01-04,"PG_B5",142.059817945384
2017-01-05,"PG_B1",157.945736434109
2017-01-05,"PG_B2",152.970963587402
2017-01-05,"PG_B3",107.598579805261
2017-01-05,"PG_B4",117.081940326752
2017-01-05,"PG_B5",139.617685305592
2017-01-06,"PG_B1",157.413513826218
2017-01-06,"PG_B2",142.126214728954
2017-01-06,"PG_B3",108.795524234762
2017-01-06,"PG_B4",110.515359868795
2017-01-06,"PG_B5",141.654096228869
2017-01-07,"PG_B1",170.131898646303
2017-01-07,"PG_B2",165.065566092963
2017-01-07,"PG_B3",111.520253913605
2017-01-07,"PG_B4",126.556487731029
2017-01-07,"PG_B5",152.697009102731
2017-01-08,"PG_B1",176.822283929191
2017-01-08,"PG_B2",164.222573469149
2017-01-08,"PG_B3",123.247619559955
2017-01-08,"PG_B4",144.486847915221
2017-01-08,"PG_B5",162.348504551365
2017-01-09,"PG_B1",171.578155732963
2017-01-09,"PG_B2",160.209577332865
2017-01-09,"PG_B3",115.514551616547
2017-01-09,"PG_B4",113.104775121428
2017-01-09,"PG_B5",148.68400520156
2017-01-10,"PG_B1",159.186625014463
2017-01-10,"PG_B2",150.339538695703
2017-01-10,"PG_B3",106.896551724138
2017-01-10,"PG_B4",113.341323408819
2017-01-10,"PG_B5",141.534460338101
2017-01-11,"PG_B1",160.008099039685
2017-01-11,"PG_B2",152.678257815244
2017-01-11,"PG_B3",107.464091667115
2017-01-11,"PG_B4",110.455434302656
2017-01-11,"PG_B5",140.572171651495
2017-01-12,"PG_B1",167.519958347796
2017-01-12,"PG_B2",153.146587050697
2017-01-12,"PG_B3",109.615901877454
2017-01-12,"PG_B4",109.332618431843
2017-01-12,"PG_B5",147.531859557867
2017-01-13,"PG_B1",157.098229781326
2017-01-13,"PG_B2",151.685985247629
2017-01-13,"PG_B3",110.710635321965
2017-01-13,"PG_B4",110.281965558569
2017-01-13,"PG_B5",134.655396618986
2017-01-14,"PG_B1",166.707161865093
2017-01-14,"PG_B2",167.705772157827
2017-01-14,"PG_B3",113.214804454247
2017-01-14,"PG_B4",127.578376332555
2017-01-14,"PG_B5",149.373211963589
2017-01-15,"PG_B1",171.939720004628
2017-01-15,"PG_B2",167.023767708699
2017-01-15,"PG_B3",124.07068696541
2017-01-15,"PG_B4",131.924556866208
2017-01-15,"PG_B5",162.143042912874
2017-01-16,"PG_B1",165.634039106792
2017-01-16,"PG_B2",154.557428872497
2017-01-16,"PG_B3",114.102426166012
2017-01-16,"PG_B4",111.619251876616
2017-01-16,"PG_B5",143.165149544863
2017-01-17,"PG_B1",155.903621427745
2017-01-17,"PG_B2",151.504507668891
2017-01-17,"PG_B3",117.287105277315
2017-01-17,"PG_B4",110.789755882167
2017-01-17,"PG_B5",141.851755526658
2017-01-18,"PG_B1",169.255466851788
2017-01-18,"PG_B2",154.536939468446
2017-01-18,"PG_B3",106.415084189574
2017-01-18,"PG_B4",108.553586072037
2017-01-18,"PG_B5",139.786736020806
2017-01-19,"PG_B1",165.312970033553
2017-01-19,"PG_B2",157.692307692308
2017-01-19,"PG_B3",109.935983646242
2017-01-19,"PG_B4",107.698858260266
2017-01-19,"PG_B5",142.842652795839
2017-01-20,"PG_B1",156.863936133287
2017-01-20,"PG_B2",147.266128088046
2017-01-20,"PG_B3",112.200763892625
2017-01-20,"PG_B4",112.363590487605
2017-01-20,"PG_B5",144.080624187256
2017-01-21,"PG_B1",159.296540553049
2017-01-21,"PG_B2",163.804004214963
2017-01-21,"PG_B3",116.805637742751
2017-01-21,"PG_B4",137.283164069892
2017-01-21,"PG_B5",163.237971391417
2017-01-22,"PG_B1",175.271896332292
2017-01-22,"PG_B2",163.678140732935
2017-01-22,"PG_B3",124.347732529991
2017-01-22,"PG_B4",133.709707941714
2017-01-22,"PG_B5",170.382314694408
2017-01-23,"PG_B1",158.746962860118
2017-01-23,"PG_B2",144.450298559888
2017-01-23,"PG_B3",112.970036042821
2017-01-23,"PG_B4",108.522046300385
2017-01-23,"PG_B5",132.613784135241
2017-01-24,"PG_B1",158.026726830961
2017-01-24,"PG_B2",154.815009951996
2017-01-24,"PG_B3",113.002313195976
2017-01-24,"PG_B4",115.650034693749
2017-01-24,"PG_B5",129.703511053316
2017-01-25,"PG_B1",163.062594006711
2017-01-25,"PG_B2",156.132185926706
2017-01-25,"PG_B3",114.46823390177
2017-01-25,"PG_B4",118.573771525894
2017-01-25,"PG_B5",144.468140442133
2017-01-26,"PG_B1",168.972000462802
2017-01-26,"PG_B2",156.105842407212
2017-01-26,"PG_B3",128.03539727796
2017-01-26,"PG_B4",119.548350469943
2017-01-26,"PG_B5",149.875162548765
2017-01-27,"PG_B1",179.81025107023
2017-01-27,"PG_B2",179.516450064395
2017-01-27,"PG_B3",140.109742320727
2017-01-27,"PG_B4",142.86254967514
2017-01-27,"PG_B5",175.698309492848
2017-01-28,"PG_B1",150.650815688997
2017-01-28,"PG_B2",140.194356632713
2017-01-28,"PG_B3",102.141051159288
2017-01-28,"PG_B4",102.870119220337
2017-01-28,"PG_B5",139.765929778934
2017-01-29,"PG_B1",156.198657873424
2017-01-29,"PG_B2",146.955859969559
2017-01-29,"PG_B3",107.768034859325
2017-01-29,"PG_B4",110.625749069577
2017-01-29,"PG_B5",132.920676202861
2017-01-30,"PG_B1",170.568668286475
2017-01-30,"PG_B2",158.064044022948
2017-01-30,"PG_B3",115.557587820754
2017-01-30,"PG_B4",116.867469879518
2017-01-30,"PG_B5",152.90767230169
2017-01-31,"PG_B1",158.023834316788
2017-01-31,"PG_B2",161.295515747571
2017-01-31,"PG_B3",107.741137231696
2017-01-31,"PG_B4",109.941336024727
2017-01-31,"PG_B5",137.414824447334
2017-02-01,"PG_B1",165.041073701261
2017-02-01,"PG_B2",146.303126097647
2017-02-01,"PG_B3",108.927322610146
2017-02-01,"PG_B4",110.37343089636
2017-02-01,"PG_B5",134.494148244473
2017-02-02,"PG_B1",148.981835010992
2017-02-02,"PG_B2",144.728369043438
2017-02-02,"PG_B3",100.131798375383
2017-02-02,"PG_B4",105.670850943039
2017-02-02,"PG_B5",135.141742522757
2017-02-03,"PG_B1",143.280689575379
2017-02-03,"PG_B2",143.560473012528
2017-02-03,"PG_B3",111.149066652321
2017-02-03,"PG_B4",103.352677726613
2017-02-03,"PG_B5",142.959687906372
2017-02-04,"PG_B1",168.066643526553
2017-02-04,"PG_B2",160.856457089334
2017-02-04,"PG_B3",116.716875571575
2017-02-04,"PG_B4",116.189364788999
2017-02-04,"PG_B5",154.853055916775
2017-02-05,"PG_B1",166.736087006826
2017-02-05,"PG_B2",167.000351246927
2017-02-05,"PG_B3",113.311635913712
2017-02-05,"PG_B4",127.988393364032
2017-02-05,"PG_B5",165.31599479844
2017-02-06,"PG_B1",162.027073932662
2017-02-06,"PG_B2",154.800374663388
2017-02-06,"PG_B3",108.537307009522
2017-02-06,"PG_B4",111.691793351416
2017-02-06,"PG_B5",140.972691807542
2017-02-07,"PG_B1",160.109337035751
2017-02-07,"PG_B2",152.069429809156
2017-02-07,"PG_B3",107.620097907365
2017-02-07,"PG_B4",108.380117327951
2017-02-07,"PG_B5",131.680104031209
2017-02-08,"PG_B1",154.205715608006
2017-02-08,"PG_B2",154.121297271982
2017-02-08,"PG_B3",108.090806390876
2017-02-08,"PG_B4",104.83504699426
2017-02-08,"PG_B5",140.010403120936
2017-02-09,"PG_B1",163.667129468934
2017-02-09,"PG_B2",153.711509190961
2017-02-09,"PG_B3",103.547797084297
2017-02-09,"PG_B4",102.633570932946
2017-02-09,"PG_B5",137.435630689207
2017-02-10,"PG_B1",156.667245169501
2017-02-10,"PG_B2",148.308160636928
2017-02-10,"PG_B3",113.182527301092
2017-02-10,"PG_B4",107.285687251624
2017-02-10,"PG_B5",138.923276983095
2017-02-11,"PG_B1",163.646881869721
2017-02-11,"PG_B2",164.930921437771
2017-02-11,"PG_B3",115.170261982893
2017-02-11,"PG_B4",131.236989844194
2017-02-11,"PG_B5",149.599479843953
2017-02-12,"PG_B1",174.725211153535
2017-02-12,"PG_B2",163.701557194708
2017-02-12,"PG_B3",113.685512937759
2017-02-12,"PG_B4",120.229609537627
2017-02-12,"PG_B5",149.355006501951
2017-02-13,"PG_B1",168.853407381696
2017-02-13,"PG_B2",157.057136166725
2017-02-13,"PG_B3",107.458712141589
2017-02-13,"PG_B4",109.017220715322
2017-02-13,"PG_B5",142.312093628088
2017-02-14,"PG_B1",161.471711211385
2017-02-14,"PG_B2",150.137571712914
2017-02-14,"PG_B3",104.841572973264
2017-02-14,"PG_B4",100.242856241721
2017-02-14,"PG_B5",140.205461638492
2017-02-15,"PG_B1",164.798102510702
2017-02-15,"PG_B2",150.181477578738
2017-02-15,"PG_B3",105.430631018344
2017-02-15,"PG_B4",107.219453731155
2017-02-15,"PG_B5",134.564369310793
2017-02-16,"PG_B1",161.03204905704
2017-02-16,"PG_B2",144.523475002927
2017-02-16,"PG_B3",107.442573565012
2017-02-16,"PG_B4",101.356210181038
2017-02-16,"PG_B5",140.018205461639
2017-02-17,"PG_B1",173.148790929076
2017-02-17,"PG_B2",148.840885142255
2017-02-17,"PG_B3",109.365753940502
2017-02-17,"PG_B4",110.941146786097
2017-02-17,"PG_B5",140.101430429129
2017-02-18,"PG_B1",168.749276871457
2017-02-18,"PG_B2",156.061936541389
2017-02-18,"PG_B3",113.591371241057
2017-02-18,"PG_B4",121.008641897433
2017-02-18,"PG_B5",141.347204161248
2017-02-19,"PG_B1",170.924447529793
2017-02-19,"PG_B2",164.330874604847
2017-02-19,"PG_B3",119.368981655818
2017-02-19,"PG_B4",124.925881536618
2017-02-19,"PG_B5",161.674902470741
2017-02-20,"PG_B1",166.744764549346
2017-02-20,"PG_B2",163.171759747102
2017-02-20,"PG_B3",118.204314379472
2017-02-20,"PG_B4",107.875480981518
2017-02-20,"PG_B5",133.300390117035
2017-02-21,"PG_B1",156.895753789194
2017-02-21,"PG_B2",163.868399484838
2017-02-21,"PG_B3",105.121308300608
2017-02-21,"PG_B4",101.867154481802
2017-02-21,"PG_B5",136.455136540962
2017-02-22,"PG_B1",163.346060395696
2017-02-22,"PG_B2",160.871092377942
2017-02-22,"PG_B3",105.45483888321
2017-02-22,"PG_B4",101.76938118968
2017-02-22,"PG_B5",142.525357607282
2017-02-23,"PG_B1",163.455975934282
2017-02-23,"PG_B2",157.835733520665
2017-02-23,"PG_B3",108.174189036527
2017-02-23,"PG_B4",98.1706932441809
2017-02-23,"PG_B5",142.793237971391
2017-02-24,"PG_B1",153.54622237649
2017-02-24,"PG_B2",141.414939702611
2017-02-24,"PG_B3",104.607563612889
2017-02-24,"PG_B4",93.2000252318173
2017-02-24,"PG_B5",136.507152145644
2017-02-25,"PG_B1",174.722318639361
2017-02-25,"PG_B2",156.442454045194
2017-02-25,"PG_B3",109.68583570929
2017-02-25,"PG_B4",117.744275531445
2017-02-25,"PG_B5",147.786736020806
2017-02-26,"PG_B1",180.689575378919
2017-02-26,"PG_B2",154.990633415291
2017-02-26,"PG_B3",118.252730109204
2017-02-26,"PG_B4",124.616791774428
2017-02-26,"PG_B5",155.178153446034
2017-02-27,"PG_B1",172.460372555826
2017-02-27,"PG_B2",157.238613745463
2017-02-27,"PG_B3",107.703480553015
2017-02-27,"PG_B4",113.530562038731
2017-02-27,"PG_B5",137.732119635891
2017-02-28,"PG_B1",160.175864861738
2017-02-28,"PG_B2",146.268001404988
2017-02-28,"PG_B3",106.103071709075
2017-02-28,"PG_B4",110.332429193213
2017-02-28,"PG_B5",133.802340702211
2017-03-01,"PG_B1",154.682980446604
2017-03-01,"PG_B2",153.822737384381
2017-03-01,"PG_B3",102.652106084243
2017-03-01,"PG_B4",108.074181542926
2017-03-01,"PG_B5",130.691807542263
2017-03-02,"PG_B1",154.78421844267
2017-03-02,"PG_B2",151.958201615736
2017-03-02,"PG_B3",110.091989886492
2017-03-02,"PG_B4",110.60367122942
2017-03-02,"PG_B5",140.319895968791
2017-03-03,"PG_B1",155.605692467893
2017-03-03,"PG_B2",146.53143659993
2017-03-03,"PG_B3",104.93033514444
2017-03-03,"PG_B4",112.52444332303
2017-03-03,"PG_B5",137.042912873862
2017-03-04,"PG_B1",162.278722665741
2017-03-04,"PG_B2",160.019318580962
2017-03-04,"PG_B3",115.205228898811
2017-03-04,"PG_B4",115.268403456759
2017-03-04,"PG_B5",149.836150845254
2017-03-05,"PG_B1",184.484553974314
2017-03-05,"PG_B2",167.811146235804
2017-03-05,"PG_B3",116.633492925924
2017-03-05,"PG_B4",125.029962783069
2017-03-05,"PG_B5",156.624187256177
2017-03-06,"PG_B1",174.890084461414
2017-03-06,"PG_B2",155.420910900363
2017-03-06,"PG_B3",116.305341868847
2017-03-06,"PG_B4",108.455812779915
2017-03-06,"PG_B5",144.431729518856
2017-03-07,"PG_B1",161.098576883027
2017-03-07,"PG_B2",160.528626624517
2017-03-07,"PG_B3",104.265963741998
2017-03-07,"PG_B4",109.37362013499
2017-03-07,"PG_B5",132.983094928479
2017-03-08,"PG_B1",157.268888117552
2017-03-08,"PG_B2",155.464816766187
2017-03-08,"PG_B3",107.948248964441
2017-03-08,"PG_B4",97.9089131394689
2017-03-08,"PG_B5",133.407022106632
2017-03-09,"PG_B1",157.491611708897
2017-03-09,"PG_B2",158.157709870039
2017-03-09,"PG_B3",101.183495615687
2017-03-09,"PG_B4",98.8834920835173
2017-03-09,"PG_B5",137.027308192458
2017-03-10,"PG_B1",156.346176096263
2017-03-10,"PG_B2",147.231003395387
2017-03-10,"PG_B3",105.629673462801
2017-03-10,"PG_B4",98.1990790386678
2017-03-10,"PG_B5",133.841352405722
2017-03-11,"PG_B1",149.412819622816
2017-03-11,"PG_B2",164.392342817
2017-03-11,"PG_B3",117.190273817849
2017-03-11,"PG_B4",112.962846148994
2017-03-11,"PG_B5",148.553966189857
2017-03-12,"PG_B1",165.567511280805
2017-03-12,"PG_B2",152.57873785271
2017-03-12,"PG_B3",109.139813868417
2017-03-12,"PG_B4",110.408124645178
2017-03-12,"PG_B5",147.18855656697
2017-03-13,"PG_B1",162.108064329515
2017-03-13,"PG_B2",140.206064863599
2017-03-13,"PG_B3",110.317929958578
2017-03-13,"PG_B4",104.595344729704
2017-03-13,"PG_B5",142.080624187256
2017-03-14,"PG_B1",154.535462223765
2017-03-14,"PG_B2",146.544790893343
2017-03-14,"PG_B3",97.4850718166658
2017-03-14,"PG_B4",102.412792531382
2017-03-14,"PG_B5",131.079323797139
2017-03-15,"PG_B1",151.107832928381
2017-03-15,"PG_B2",138.672286617492
2017-03-15,"PG_B3",104.857711549841
2017-03-15,"PG_B4",107.503311676023
2017-03-15,"PG_B5",138.873862158648
2017-03-16,"PG_B1",153.274326044198
2017-03-16,"PG_B2",141.938883034773
2017-03-16,"PG_B3",103.04481144763
2017-03-16,"PG_B4",102.545259572321
2017-03-16,"PG_B5",136.535760728218
2017-03-17,"PG_B1",147.807474256624
2017-03-17,"PG_B2",141.066619833743
2017-03-17,"PG_B3",107.91059228576
2017-03-17,"PG_B4",100.996656784205
2017-03-17,"PG_B5",134.036410923277
2017-03-18,"PG_B1",156.751128080528
2017-03-18,"PG_B2",156.158529446201
2017-03-18,"PG_B3",108.959599763301
2017-03-18,"PG_B4",122.787485018608
2017-03-18,"PG_B5",145.890767230169
2017-03-19,"PG_B1",171.905009834548
2017-03-19,"PG_B2",169.684463177614
2017-03-19,"PG_B3",114.879767604497
2017-03-19,"PG_B4",120.983410080111
2017-03-19,"PG_B5",151.503250975293
2017-03-20,"PG_B1",174.869836862201
2017-03-20,"PG_B2",153.793466807165
2017-03-20,"PG_B3",110.648770778417
2017-03-20,"PG_B4",106.162871380811
2017-03-20,"PG_B5",147.721716514954
2017-03-21,"PG_B1",159.504801573528
2017-03-21,"PG_B2",147.397845685517
2017-03-21,"PG_B3",104.58066598526
2017-03-21,"PG_B4",104.626884501356
2017-03-21,"PG_B5",143.120936280884
2017-03-22,"PG_B1",166.160476686336
2017-03-22,"PG_B2",160.291534949069
2017-03-22,"PG_B3",102.07918661574
2017-03-22,"PG_B4",107.585315082319
2017-03-22,"PG_B5",143.136540962289
2017-03-23,"PG_B1",158.125072312854
2017-03-23,"PG_B2",151.103500761035
2017-03-23,"PG_B3",104.198719672925
2017-03-23,"PG_B4",108.559894026367
2017-03-23,"PG_B5",138.442132639792
2017-03-24,"PG_B1",160.50850399167
2017-03-24,"PG_B2",144.412246809507
2017-03-24,"PG_B3",100.511054924956
2017-03-24,"PG_B4",101.025042578692
2017-03-24,"PG_B5",133.386215864759
2017-03-25,"PG_B1",169.651741293532
2017-03-25,"PG_B2",163.066385669125
2017-03-25,"PG_B3",108.496960568078
2017-03-25,"PG_B4",111.534094493156
2017-03-25,"PG_B5",150.988296488947
2017-03-26,"PG_B1",186.006016429481
2017-03-26,"PG_B2",167.234515864653
2017-03-26,"PG_B3",116.189682070041
2017-03-26,"PG_B4",119.321264114048
2017-03-26,"PG_B5",153.734720416125
2017-03-27,"PG_B1",173.079370588916
2017-03-27,"PG_B2",158.766537876127
2017-03-27,"PG_B3",111.006509225886
2017-03-27,"PG_B4",99.8486090960701
2017-03-27,"PG_B5",138.239271781534
2017-03-28,"PG_B1",159.284970496355
2017-03-28,"PG_B2",147.655426765016
2017-03-28,"PG_B3",104.849642261553
2017-03-28,"PG_B4",104.607960638365
2017-03-28,"PG_B5",141.516254876463
2017-03-29,"PG_B1",162.620039338193
2017-03-29,"PG_B2",153.369043437537
2017-03-29,"PG_B3",105.605465597934
2017-03-29,"PG_B4",102.61149309279
2017-03-29,"PG_B5",145.198959687906
2017-03-30,"PG_B1",160.629989586949
2017-03-30,"PG_B2",144.5468914647
2017-03-30,"PG_B3",106.038517402765
2017-03-30,"PG_B4",95.2879581151832
2017-03-30,"PG_B5",134.816644993498
2017-03-31,"PG_B1",162.154344556288
2017-03-31,"PG_B2",142.222807633767
2017-03-31,"PG_B3",104.319758997256
2017-03-31,"PG_B4",96.4391597804832
2017-03-31,"PG_B5",144.161248374512
2017-04-01,"PG_B1",160.251070230244
2017-04-01,"PG_B2",162.012644889357
2017-04-01,"PG_B3",113.577922427242
2017-04-01,"PG_B4",111.59717403646
